siteCode,siteName,borough,latitude,longitude,averaging_period,date,pollutant,value
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-02-01,NO2,51.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-02-01,PM10,25.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-03-01,NO2,51.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-03-01,PM10,33.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-04-01,NO2,43.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-04-01,PM10,26.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-05-01,NO2,31.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-05-01,PM10,19.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-06-01,NO2,30.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-06-01,PM10,22.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-07-01,NO2,26.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-07-01,PM10,21.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-08-01,NO2,33.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-08-01,PM10,22.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-09-01,NO2,39.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-09-01,PM10,25.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-10-01,NO2,48.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-10-01,PM10,27.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-11-01,NO2,55.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-11-01,PM10,26.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-12-01,NO2,53.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2005-12-01,PM10,23.3
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2006-01-01,NO2,42.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-01-01,NO2,51.0
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2006-01-01,PM10,24.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-01-01,PM10,28.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-02-01,NO2,50.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-02-01,PM10,46.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-03-01,NO2,44.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-03-01,PM10,22.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-04-01,NO2,38.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-04-01,PM10,20.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-05-01,NO2,35.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-05-01,PM10,21.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-06-01,NO2,41.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-06-01,PM10,25.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-07-01,NO2,39.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-07-01,PM10,29.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-08-01,NO2,29.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-08-01,PM10,16.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-09-01,NO2,41.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-09-01,PM10,22.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-10-01,NO2,39.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-10-01,PM10,22.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-11-01,NO2,48.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-11-01,PM10,25.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-12-01,NO2,43.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2006-12-01,PM10,22.9
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2007-01-01,NO2,43.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-01-01,NO2,35.1
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2007-01-01,PM10,23.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-01-01,PM10,16.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-02-01,NO2,53.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-02-01,PM10,24.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-03-01,NO2,45.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-03-01,PM10,29.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-04-01,NO2,50.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-04-01,PM10,34.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-05-01,NO2,34.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-05-01,PM10,16.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-06-01,NO2,38.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-06-01,PM10,20.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-07-01,NO2,26.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-07-01,PM10,14.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-08-01,NO2,33.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-08-01,PM10,16.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-09-01,NO2,38.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-09-01,PM10,17.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-10-01,NO2,53.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-10-01,PM10,30.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-11-01,NO2,55.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-11-01,PM10,25.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-12-01,NO2,56.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2007-12-01,PM10,30.7
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2008-01-01,NO2,44.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-01-01,NO2,38.7
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2008-01-01,PM10,21.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-01-01,PM10,20.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-02-01,NO2,66.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-02-01,PM10,34.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-03-01,NO2,39.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-03-01,PM10,16.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-04-01,NO2,45.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-04-01,PM10,22.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-05-01,NO2,51.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-05-01,PM10,29.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-06-01,NO2,30.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-06-01,PM10,18.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-07-01,NO2,30.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-07-01,PM10,17.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-08-01,NO2,28.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-08-01,PM10,16.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-09-01,NO2,46.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-09-01,PM10,22.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-10-01,NO2,43.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-10-01,PM10,16.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-11-01,NO2,46.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-11-01,PM10,17.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-12-01,NO2,56.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2008-12-01,PM10,21.6
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2009-01-01,NO2,45.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-01-01,NO2,63.6
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2009-01-01,PM10,21.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-01-01,PM10,25.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-02-01,NO2,62.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-02-01,PM10,22.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-03-01,NO2,49.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-03-01,PM10,23.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-04-01,NO2,52.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-04-01,PM10,26.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-05-01,NO2,29.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-05-01,PM10,20.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-06-01,NO2,38.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-06-01,PM10,21.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-07-01,NO2,26.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-07-01,PM10,15.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-08-01,NO2,32.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-08-01,PM10,16.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-09-01,NO2,36.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-09-01,PM10,19.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-10-01,NO2,50.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-10-01,PM10,23.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-11-01,NO2,39.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-11-01,PM10,18.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-12-01,NO2,61.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2009-12-01,PM10,21.9
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2010-01-01,NO2,43.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-01-01,NO2,56.9
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2010-01-01,PM10,21.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-01-01,PM10,26.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-02-01,NO2,53.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-02-01,PM10,19.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-03-01,NO2,45.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-03-01,PM10,19.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-04-01,NO2,47.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-04-01,PM10,23.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-05-01,NO2,37.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-05-01,PM10,19.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-06-01,NO2,36.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-06-01,PM10,23.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-07-01,NO2,25.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-07-01,PM10,17.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-08-01,NO2,26.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-08-01,PM10,13.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-09-01,NO2,36.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-09-01,PM10,17.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-10-01,NO2,45.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-10-01,PM10,20.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-11-01,NO2,51.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-11-01,PM10,25.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-12-01,NO2,59.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2010-12-01,PM10,24.5
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2011-01-01,NO2,39.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-01-01,NO2,48.1
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2011-01-01,PM10,23.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-01-01,PM10,20.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-02-01,NO2,41.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-02-01,PM10,27.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-03-01,NO2,51.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-03-01,PM10,36.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-04-01,NO2,44.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-04-01,PM10,34.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-05-01,NO2,29.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-05-01,PM10,20.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-06-01,NO2,30.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-06-01,PM10,16.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-07-01,NO2,34.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-07-01,PM10,18.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-08-01,NO2,28.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-08-01,PM10,16.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-09-01,NO2,35.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-09-01,PM10,22.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-10-01,NO2,40.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-10-01,PM10,21.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-11-01,NO2,48.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-11-01,PM10,30.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-12-01,NO2,38.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2011-12-01,PM10,14.3
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2012-01-01,NO2,37.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-01-01,NO2,29.7
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2012-01-01,PM10,21.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-01-01,PM10,22.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-02-01,PM10,27.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-03-01,NO2,64.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-03-01,PM10,35.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-04-01,NO2,35.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-04-01,PM10,16.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-05-01,NO2,36.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-05-01,PM10,25.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-06-01,NO2,29.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-06-01,PM10,17.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-07-01,NO2,28.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-07-01,PM10,15.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-08-01,NO2,27.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-08-01,PM10,16.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-09-01,NO2,30.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-09-01,PM10,15.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-10-01,NO2,42.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-10-01,PM10,19.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-11-01,NO2,48.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-11-01,PM10,22.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-12-01,NO2,42.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2012-12-01,PM10,18.2
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2013-01-01,NO2,39.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-01-01,NO2,47.6
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2013-01-01,PM10,22.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-01-01,PM10,24.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-02-01,NO2,44.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-02-01,PM10,25.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-03-01,NO2,46.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-03-01,PM10,31.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-04-01,NO2,32.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-04-01,PM10,25.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-05-01,NO2,32.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-05-01,PM10,17.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-06-01,NO2,26.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-06-01,PM10,17.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-07-01,NO2,33.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-07-01,PM10,21.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-08-01,NO2,31.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-08-01,PM10,18.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-09-01,NO2,43.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-09-01,PM10,22.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-10-01,NO2,36.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-10-01,PM10,19.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-11-01,NO2,47.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-11-01,PM10,20.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-12-01,NO2,43.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2013-12-01,PM10,21.4
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2014-01-01,NO2,37.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-01-01,NO2,36.7
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2014-01-01,PM10,19.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-01-01,PM10,16.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-02-01,NO2,27.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-02-01,PM10,14.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-03-01,NO2,43.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-03-01,PM10,28.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-04-01,NO2,38.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-04-01,PM10,24.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-05-01,NO2,37.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-05-01,PM10,16.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-06-01,NO2,31.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-06-01,PM10,15.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-07-01,NO2,30.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-07-01,PM10,16.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-08-01,NO2,26.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-08-01,PM10,11.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-09-01,NO2,49.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-09-01,PM10,31.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-10-01,NO2,40.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-10-01,PM10,19.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-11-01,NO2,48.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-11-01,PM10,24.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-12-01,NO2,39.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2014-12-01,PM10,16.3
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2015-01-01,NO2,34.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-01-01,NO2,41.4
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2015-01-01,PM10,17.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-01-01,PM10,16.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-02-01,NO2,50.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-02-01,PM10,20.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-03-01,NO2,39.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-03-01,PM10,21.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-04-01,NO2,36.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-04-01,PM10,18.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-05-01,NO2,24.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-05-01,PM10,16.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-06-01,NO2,28.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-06-01,PM10,17.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-07-01,NO2,27.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-07-01,PM10,14.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-08-01,NO2,30.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-08-01,PM10,14.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-09-01,NO2,35.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-09-01,PM10,16.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-10-01,NO2,42.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-10-01,PM10,19.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-11-01,NO2,29.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-11-01,PM10,14.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-12-01,NO2,22.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2015-12-01,PM10,16.7
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2016-01-01,NO2,36.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-01-01,NO2,38.4
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2016-01-01,PM10,19.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-01-01,PM10,18.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-02-01,NO2,40.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-02-01,PM10,18.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-03-01,NO2,39.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-03-01,PM10,22.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-04-01,NO2,35.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-04-01,PM10,16.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-05-01,NO2,36.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-05-01,PM10,19.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-06-01,NO2,30.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-06-01,PM10,15.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-07-01,NO2,21.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-07-01,PM10,12.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-08-01,NO2,26.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-08-01,PM10,16.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-09-01,NO2,30.3
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-09-01,PM10,17.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-10-01,NO2,37.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-10-01,PM10,20.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-11-01,NO2,44.2
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-11-01,PM10,20.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-12-01,NO2,52.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2016-12-01,PM10,29.4
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2017-01-01,NO2,31.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-01-01,NO2,56.0
RI1,"Castlenau Library, Barnes",Richmond,,,Year,2017-01-01,PM10,18.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-01-01,PM10,28.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-02-01,NO2,35.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-02-01,PM10,22.0
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-03-01,NO2,30.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-03-01,PM10,18.7
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-04-01,NO2,30.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-04-01,PM10,17.8
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-05-01,NO2,30.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-05-01,PM10,19.6
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-06-01,NO2,22.5
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-06-01,PM10,17.4
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-07-01,NO2,16.9
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-07-01,PM10,12.1
RI1,"Castlenau Library, Barnes",Richmond,,,Month,2017-08-01,NO2,21.7
